model,problem_type,problem_name,parallelism_model,response_time,total_tokens,prompt_tokens,source_write_success,did_build,is_source_valid,did_any_run,did_all_run,are_any_valid,are_all_valid,best_runtime,avg_runtime,speedup_2proc,speedup_4proc,num_successful_runs
Gemma3,dense_la,00_dense_la_lu_decomp,serial,4.577177047729492,,,True,True,True,True,True,True,True,0.137838708,0.137838708,,,1
Gemma3,dense_la,04_dense_la_gemv,mpi,14.534742832183838,,,True,True,True,True,False,True,False,0.0334432,0.0334432,,,1
Gemma3,dense_la,04_dense_la_gemv,serial,3.5884788036346436,,,True,True,True,True,True,True,True,0.0379615666,0.0379615666,,,1
Gemma3,dense_la,02_dense_la_gemm,mpi,7.589952707290649,,,True,False,True,False,False,False,False,,,,,0
Gemma3,dense_la,02_dense_la_gemm,serial,6.648977041244507,,,True,True,True,True,True,True,True,0.0192076834,0.0192076834,,,1
Gemma3,dense_la,01_dense_la_solve,mpi,17.89337706565857,,,True,False,True,False,False,False,False,,,,,0
Gemma3,dense_la,01_dense_la_solve,serial,16.358059883117676,,,True,False,True,False,False,False,False,,,,,0
Gemma3,dense_la,03_dense_la_axpy,mpi,5.638598918914795,,,True,False,True,False,False,False,False,,,,,0
Gemma3,dense_la,03_dense_la_axpy,serial,2.804654121398926,,,True,True,True,True,True,True,True,0.0092521332,0.0092521332,,,1
Gemma3,sort,41_sort_k-th_smallest_element,mpi,11.43567705154419,,,True,True,True,True,True,True,True,0.0057166,0.0064486833333333,0.8742582736893619,0.8062166374027768,3
Gemma3,sort,41_sort_k-th_smallest_element,serial,11.211189031600952,,,True,True,True,True,True,True,True,0.0059002832,0.0059002832,,,1
Gemma3,sort,43_sort_sort_an_array_of_structs_by_key,mpi,19.76718282699585,,,True,False,True,False,False,False,False,,,,,0
Gemma3,sort,43_sort_sort_an_array_of_structs_by_key,serial,2.3710460662841797,,,True,True,True,True,True,True,True,0.0029965332,0.0029965332,,,1
Gemma3,sort,44_sort_sort_non-zero_elements,mpi,8.70377779006958,,,True,True,True,True,True,True,True,0.0017678,0.0018857833333333,1.07229324584229,0.95067579427769,3
Gemma3,sort,44_sort_sort_non-zero_elements,serial,6.852156162261963,,,True,True,True,True,True,True,True,0.001677575,0.001677575,,,1
Gemma3,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,mpi,13.232681035995483,,,True,False,True,False,False,False,False,,,,,0
Gemma3,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,serial,2.9429891109466553,,,True,True,True,True,True,True,True,0.0247694334,0.0247694334,,,1
Gemma3,sort,42_sort_sorted_ranks,mpi,12.933998823165894,,,True,True,True,True,False,True,False,3.1955604,3.84535125,,0.710891964905848,2
Gemma3,sort,42_sort_sorted_ranks,serial,8.287056922912598,,,True,True,True,True,True,True,True,0.0100493914,0.0100493914,,,1
Gemma3,sparse_la,46_sparse_la_spmm,mpi,7.505957126617432,,,True,False,True,False,False,False,False,,,,,0
Gemma3,sparse_la,46_sparse_la_spmm,serial,7.968918085098267,,,True,True,True,True,True,True,True,0.014500058,0.014500058,,,1
Gemma3,sparse_la,47_sparse_la_spmv,mpi,8.892729043960571,,,True,False,True,False,False,False,False,,,,,0
Gemma3,sparse_la,47_sparse_la_spmv,serial,5.274364233016968,,,True,True,True,True,True,True,True,0.0018575248,0.0018575248,,,1
Gemma3,sparse_la,48_sparse_la_sparse_axpy,mpi,13.563437223434448,,,True,True,True,False,False,False,False,,,,,0
Gemma3,sparse_la,48_sparse_la_sparse_axpy,serial,4.057348012924194,,,True,True,True,False,False,False,False,,,,,0
Gemma3,sparse_la,45_sparse_la_sparse_solve,mpi,12.3308527469635,,,True,False,True,False,False,False,False,,,,,0
Gemma3,sparse_la,45_sparse_la_sparse_solve,serial,23.785068035125732,,,True,True,True,True,True,False,False,,,,,0
Gemma3,sparse_la,49_sparse_la_sparse_lu_decomp,mpi,34.18813896179199,,,True,True,True,True,True,False,False,,,,,0
Gemma3,sparse_la,49_sparse_la_sparse_lu_decomp,serial,8.641755104064941,,,True,True,True,True,True,True,True,0.0147649916,0.0147649916,,,1
Gemma3,stencil,50_stencil_xor_kernel,mpi,12.444883108139038,,,True,True,True,True,False,True,False,0.0539864,0.0539864,,,1
Gemma3,stencil,50_stencil_xor_kernel,serial,6.637108087539673,,,True,True,True,True,True,True,True,0.0319695916,0.0319695916,,,1
Gemma3,stencil,51_stencil_edge_kernel,mpi,11.148913860321043,,,True,True,True,True,True,True,False,0.064912,0.064912,,,1
Gemma3,stencil,51_stencil_edge_kernel,serial,12.168757677078249,,,True,True,True,True,True,True,True,0.0517233002,0.0517233002,,,1
Gemma3,stencil,53_stencil_2d_jacobi_5-point_stencil,mpi,13.007302045822144,,,True,True,True,True,True,True,False,0.0398714,0.0398714,,,1
Gemma3,stencil,53_stencil_2d_jacobi_5-point_stencil,serial,8.982941150665283,,,True,True,True,True,True,True,True,0.0251068334,0.0251068334,,,1
Gemma3,stencil,52_stencil_1d_jacobi_3-point_stencil,mpi,8.313849687576294,,,True,True,True,True,False,True,False,0.0331642,0.0331642,,,1
Gemma3,stencil,52_stencil_1d_jacobi_3-point_stencil,serial,5.999368190765381,,,True,True,True,True,True,True,True,0.0134344496,0.0134344496,,,1
Gemma3,stencil,54_stencil_game_of_life,mpi,13.716737031936646,,,True,False,True,False,False,False,False,,,,,0
Gemma3,stencil,54_stencil_game_of_life,serial,10.214251041412354,,,True,True,True,True,True,True,True,0.2859768584,0.2859768584,,,1
Gemma3,histogram,20_histogram_pixel_histogram,mpi,5.419660806655884,,,True,True,True,True,True,True,False,0.0018792,0.0018792,,,1
Gemma3,histogram,20_histogram_pixel_histogram,serial,2.130958795547486,,,True,True,True,True,True,True,True,0.0022433668,0.0022433668,,,1
Gemma3,histogram,24_histogram_count_quartile,mpi,11.358797788619995,,,True,True,True,True,True,True,False,0.0468272,0.0468272,,,1
Gemma3,histogram,24_histogram_count_quartile,serial,6.254722833633423,,,True,False,True,False,False,False,False,,,,,0
Gemma3,histogram,22_histogram_count_quadrants,mpi,12.150284051895142,,,True,True,True,True,True,True,False,0.0445746,0.0445746,,,1
Gemma3,histogram,22_histogram_count_quadrants,serial,4.595545053482056,,,True,True,True,True,True,True,True,0.0434177168,0.0434177168,,,1
Gemma3,histogram,23_histogram_first_letter_counts,mpi,6.9520628452301025,,,True,True,True,True,True,True,False,0.0049438,0.0049438,,,1
Gemma3,histogram,23_histogram_first_letter_counts,serial,2.955044746398926,,,True,True,True,True,True,True,True,0.0050033918,0.0050033918,,,1
Gemma3,histogram,21_histogram_bin_0-100,mpi,7.009816646575928,,,True,False,True,False,False,False,False,,,,,0
Gemma3,histogram,21_histogram_bin_0-100,serial,7.936907052993774,,,True,True,True,True,True,True,True,0.0584673082,0.0584673082,,,1
Gemma3,search,39_search_xor_contains,mpi,6.607026100158691,,,True,False,True,False,False,False,False,,,,,0
Gemma3,search,39_search_xor_contains,serial,3.5884690284729004,,,True,True,True,True,True,True,True,2.59584e-05,2.59584e-05,,,1
Gemma3,search,37_search_find_the_closest_number_to_pi,mpi,14.529202938079834,,,True,True,True,True,False,True,False,0.000982,0.000982,,,1
Gemma3,search,37_search_find_the_closest_number_to_pi,serial,8.333039999008179,,,True,True,True,True,True,True,True,1.68e-08,1.68e-08,,,1
Gemma3,search,38_search_find_the_first_even_number,mpi,7.211315870285034,,,True,True,True,True,True,True,True,0.0002886,0.0003604166666666,0.9543650793650796,0.5886792452830188,3
Gemma3,search,38_search_find_the_first_even_number,serial,3.661997079849243,,,True,True,True,True,True,True,True,1.68e-08,1.68e-08,,,1
Gemma3,search,35_search_search_for_last_struct_by_key,mpi,6.5795981884002686,,,True,False,True,False,False,False,False,,,,,0
Gemma3,search,35_search_search_for_last_struct_by_key,serial,2.916270017623902,,,True,True,True,True,True,True,True,1.66e-08,1.66e-08,,,1
Gemma3,search,36_search_check_if_array_contains_value,mpi,6.138994932174683,,,True,True,True,True,True,True,True,0.0006844,0.0008826666666666,1.086499123319696,0.6095081967213115,3
Gemma3,search,36_search_check_if_array_contains_value,serial,1.9329779148101809,,,True,True,True,True,True,True,True,0.0008197002,0.0008197002,,,1
Gemma3,fft,05_fft_inverse_fft,mpi,6.1152801513671875,,,True,False,True,False,False,False,False,,,,,0
Gemma3,fft,05_fft_inverse_fft,serial,4.007050037384033,,,True,True,True,True,True,True,True,0.0084633414,0.0084633414,,,1
Gemma3,fft,08_fft_split_fft,mpi,14.397175073623655,,,True,True,True,True,True,False,False,,,,,0
Gemma3,fft,08_fft_split_fft,serial,6.949623107910156,,,True,True,True,False,False,False,False,,,,,0
Gemma3,fft,07_fft_fft_conjugate,mpi,8.809937238693237,,,True,False,True,False,False,False,False,,,,,0
Gemma3,fft,07_fft_fft_conjugate,serial,21.398736000061035,,,True,False,True,False,False,False,False,,,,,0
Gemma3,fft,09_fft_fft_out_of_place,mpi,29.893335103988647,,,True,False,True,False,False,False,False,,,,,0
Gemma3,fft,09_fft_fft_out_of_place,serial,9.387403964996338,,,True,True,True,True,True,False,False,,,,,0
Gemma3,fft,06_fft_dft,mpi,14.525257110595703,,,True,False,True,False,False,False,False,,,,,0
Gemma3,fft,06_fft_dft,serial,6.899143934249878,,,True,True,True,True,True,True,True,0.0323922082,0.0323922082,,,1
Gemma3,scan,33_scan_reverse_prefix_sum,mpi,5.969344854354858,,,True,True,True,True,True,False,False,,,,,0
Gemma3,scan,33_scan_reverse_prefix_sum,serial,4.080526113510132,,,True,True,True,True,True,False,False,,,,,0
Gemma3,scan,30_scan_prefix_sum,mpi,14.452385663986206,,,True,True,True,True,True,True,False,0.0315464,0.0315464,,,1
Gemma3,scan,30_scan_prefix_sum,serial,3.135581970214844,,,True,True,True,True,True,True,True,0.0112507748,0.0112507748,,,1
Gemma3,scan,34_scan_largest_contiguous_subarray_sum,mpi,8.800436019897461,,,True,True,True,True,True,True,True,3.82e-05,9.905e-05,0.387031408308004,0.238377535101404,3
Gemma3,scan,34_scan_largest_contiguous_subarray_sum,serial,5.405951976776123,,,True,True,True,True,True,True,True,1.66e-08,1.66e-08,,,1
Gemma3,scan,32_scan_sum_of_prefix_sum_array,mpi,10.844653844833374,,,True,True,True,True,True,True,True,0.0126237,0.0154690166666666,1.0822817399019304,0.6790136648617486,3
Gemma3,scan,32_scan_sum_of_prefix_sum_array,serial,4.18647027015686,,,True,True,True,True,True,True,True,0.0125329504,0.0125329504,,,1
Gemma3,scan,31_scan_scan_with_min_function,mpi,13.09657073020935,,,True,True,True,False,False,False,False,,,,,0
Gemma3,scan,31_scan_scan_with_min_function,serial,12.894820213317873,,,True,True,True,True,True,True,True,0.0096595414,0.0096595414,,,1
Gemma3,graph,17_graph_highest_degree,mpi,6.545828104019165,,,True,True,True,True,True,True,True,0.003064,0.0077932499999999,0.5675125023152435,0.2054066737057334,3
Gemma3,graph,17_graph_highest_degree,serial,3.8359529972076416,,,True,True,True,True,True,True,True,9.16e-08,9.16e-08,,,1
Gemma3,graph,16_graph_largest_component,mpi,12.27052116394043,,,True,True,True,True,True,True,True,0.181528,0.2066026333333333,0.907763909773684,0.7617394690550684,3
Gemma3,graph,16_graph_largest_component,serial,6.573080778121948,,,True,True,True,True,True,False,False,,,,,0
Gemma3,graph,19_graph_shortest_path,mpi,14.759080171585085,,,True,False,True,False,False,False,False,,,,,0
Gemma3,graph,19_graph_shortest_path,serial,7.237496852874756,,,True,False,True,False,False,False,False,,,,,0
Gemma3,graph,15_graph_edge_count,mpi,5.7874908447265625,,,True,True,True,True,True,True,False,0.125465,0.125465,,,1
Gemma3,graph,15_graph_edge_count,serial,3.0856258869171143,,,True,True,True,True,True,True,True,9.18e-08,9.18e-08,,,1
Gemma3,graph,18_graph_count_components,mpi,11.574527025222778,,,True,True,True,True,True,True,False,0.1458378,0.1458378,,,1
Gemma3,graph,18_graph_count_components,serial,6.15374493598938,,,True,True,True,True,True,True,True,0.1606959166,0.1606959166,,,1
H2LooP v0.1-coder,geometry,13_geometry_closest_pair_2d,mpi,,,,True,True,True,True,True,True,True,0.05793925,0.1302400833333333,1.9209558952609,3.777270157967181,3
H2LooP v0.1-coder,geometry,13_geometry_closest_pair_2d,serial,,,,True,True,True,True,True,True,True,6.68e-08,6.68e-08,,,1
H2LooP v0.1-coder,geometry,11_geometry_convex_hull_perimeter,mpi,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,geometry,11_geometry_convex_hull_perimeter,serial,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,geometry,12_geometry_smallest_triangle,mpi,,,,True,True,True,True,True,True,True,0.00049455,0.00112065,1.8992922143579372,3.7982003841876457,3
H2LooP v0.1-coder,geometry,12_geometry_smallest_triangle,serial,,,,True,True,True,True,True,True,True,2.52e-08,2.52e-08,,,1
H2LooP v0.1-coder,geometry,14_geometry_closest_pair_1d,mpi,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,geometry,14_geometry_closest_pair_1d,serial,,,,True,True,True,True,True,True,True,0.0021904166,0.0021904166,,,1
H2LooP v0.1-coder,geometry,10_geometry_convex_hull,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,geometry,10_geometry_convex_hull,serial,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,transform,59_transform_map_function,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,transform,59_transform_map_function,serial,,,,True,True,True,True,True,True,True,0.0053025834,0.0053025834,,,1
H2LooP v0.1-coder,transform,57_transform_inverse_offset,mpi,,,,True,True,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,transform,57_transform_inverse_offset,serial,,,,True,True,True,True,True,True,True,0.0006807498,0.0006807498,,,1
H2LooP v0.1-coder,transform,55_transform_relu,mpi,,,,True,True,True,True,True,True,False,0.018513,0.018513,,,1
H2LooP v0.1-coder,transform,55_transform_relu,serial,,,,True,True,True,True,True,True,True,0.0183869252,0.0183869252,,,1
H2LooP v0.1-coder,transform,56_transform_negate_odds,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,transform,56_transform_negate_odds,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,transform,58_transform_squaring,mpi,,,,True,True,True,True,True,True,False,0.0041334,0.0041334,,,1
H2LooP v0.1-coder,transform,58_transform_squaring,serial,,,,True,True,True,True,True,True,True,0.0004378,0.0004378,,,1
H2LooP v0.1-coder,reduce,26_reduce_product_of_inverses,mpi,,,,True,True,True,True,True,True,True,0.005127,0.0073479,1.985493178970404,2.19434367076263,3
H2LooP v0.1-coder,reduce,26_reduce_product_of_inverses,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,reduce,27_reduce_average,mpi,,,,True,True,True,True,True,True,False,0.0158444,0.0158444,,,1
H2LooP v0.1-coder,reduce,27_reduce_average,serial,,,,True,True,True,True,True,True,True,0.0160540168,0.0160540168,,,1
H2LooP v0.1-coder,reduce,28_reduce_smallest_odd_number,mpi,,,,True,True,True,True,True,True,True,0.0149251,0.0330525666666666,1.9199575695388111,3.71088970928168,3
H2LooP v0.1-coder,reduce,28_reduce_smallest_odd_number,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,reduce,25_reduce_xor,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,reduce,25_reduce_xor,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,reduce,29_reduce_sum_of_min_of_pairs,mpi,,,,True,True,True,True,True,True,True,0.0093356,0.0146287166666666,1.70204378936544,0.8514893400389584,3
H2LooP v0.1-coder,reduce,29_reduce_sum_of_min_of_pairs,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,dense_la,00_dense_la_lu_decomp,mpi,,,,True,True,True,True,False,False,False,,,,,0
H2LooP v0.1-coder,dense_la,00_dense_la_lu_decomp,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,dense_la,04_dense_la_gemv,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,dense_la,04_dense_la_gemv,serial,,,,True,True,True,True,True,True,True,0.0317159002,0.0317159002,,,1
H2LooP v0.1-coder,dense_la,02_dense_la_gemm,mpi,,,,True,True,True,True,True,True,True,0.00569745,0.0104605166666666,1.7023662973601423,2.8398318546016204,3
H2LooP v0.1-coder,dense_la,02_dense_la_gemm,serial,,,,True,True,True,True,True,True,True,0.01324265,0.01324265,,,1
H2LooP v0.1-coder,dense_la,01_dense_la_solve,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,dense_la,01_dense_la_solve,serial,,,,True,True,True,True,True,True,True,0.0851292584,0.0851292584,,,1
H2LooP v0.1-coder,dense_la,03_dense_la_axpy,mpi,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,dense_la,03_dense_la_axpy,serial,,,,True,True,True,True,True,True,True,0.0137744084,0.0137744084,,,1
H2LooP v0.1-coder,sort,41_sort_k-th_smallest_element,mpi,,,,True,True,True,True,True,True,False,0.009038,0.009038,,,1
H2LooP v0.1-coder,sort,41_sort_k-th_smallest_element,serial,,,,True,True,True,True,True,True,True,0.0019360832,0.0019360832,,,1
H2LooP v0.1-coder,sort,43_sort_sort_an_array_of_structs_by_key,mpi,,,,True,True,True,True,True,True,True,0.0027471,0.0032898666666666,1.5693640566415492,1.5335254152883009,3
H2LooP v0.1-coder,sort,43_sort_sort_an_array_of_structs_by_key,serial,,,,True,True,True,True,True,True,True,0.0050896914,0.0050896914,,,1
H2LooP v0.1-coder,sort,44_sort_sort_non-zero_elements,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,sort,44_sort_sort_non-zero_elements,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,sort,40_sort_sort_an_array_of_complex_numbers_by_magnitude,serial,,,,True,True,True,True,True,True,True,0.0283118416,0.0283118416,,,1
H2LooP v0.1-coder,sort,42_sort_sorted_ranks,mpi,,,,True,True,True,True,False,False,False,,,,,0
H2LooP v0.1-coder,sort,42_sort_sorted_ranks,serial,,,,True,True,True,True,True,True,True,0.0087278502,0.0087278502,,,1
H2LooP v0.1-coder,sparse_la,46_sparse_la_spmm,mpi,,,,True,True,True,True,True,True,False,0.0130668,0.0130668,,,1
H2LooP v0.1-coder,sparse_la,46_sparse_la_spmm,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,sparse_la,47_sparse_la_spmv,mpi,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,sparse_la,47_sparse_la_spmv,serial,,,,True,True,True,True,True,True,True,0.0015215918,0.0015215918,,,1
H2LooP v0.1-coder,sparse_la,48_sparse_la_sparse_axpy,mpi,,,,True,True,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,sparse_la,48_sparse_la_sparse_axpy,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,sparse_la,45_sparse_la_sparse_solve,mpi,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,sparse_la,45_sparse_la_sparse_solve,serial,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,sparse_la,49_sparse_la_sparse_lu_decomp,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,sparse_la,49_sparse_la_sparse_lu_decomp,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,stencil,50_stencil_xor_kernel,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,stencil,50_stencil_xor_kernel,serial,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,stencil,51_stencil_edge_kernel,mpi,,,,True,True,True,True,True,True,True,0.0539952,0.0660491333333333,1.4935883189616854,1.2699132045047996,3
H2LooP v0.1-coder,stencil,51_stencil_edge_kernel,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,stencil,53_stencil_2d_jacobi_5-point_stencil,mpi,,,,True,True,True,True,True,True,True,0.0128637,0.0150326333333333,1.0554379431719634,1.28670600216112,3
H2LooP v0.1-coder,stencil,53_stencil_2d_jacobi_5-point_stencil,serial,,,,True,True,True,True,True,True,True,0.0175029832,0.0175029832,,,1
H2LooP v0.1-coder,stencil,52_stencil_1d_jacobi_3-point_stencil,mpi,,,,True,True,True,True,False,True,False,0.0116156,0.0116156,,,1
H2LooP v0.1-coder,stencil,52_stencil_1d_jacobi_3-point_stencil,serial,,,,True,True,True,True,True,True,True,0.0117726998,0.0117726998,,,1
H2LooP v0.1-coder,stencil,54_stencil_game_of_life,mpi,,,,True,True,True,True,False,False,False,,,,,0
H2LooP v0.1-coder,stencil,54_stencil_game_of_life,serial,,,,True,True,True,True,True,True,True,0.1494005584,0.1494005584,,,1
H2LooP v0.1-coder,histogram,20_histogram_pixel_histogram,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,histogram,20_histogram_pixel_histogram,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,histogram,24_histogram_count_quartile,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,histogram,24_histogram_count_quartile,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,histogram,22_histogram_count_quadrants,mpi,,,,True,True,True,True,True,True,True,0.0123558,0.0243475333333333,1.873945122702001,3.2025931141650075,3
H2LooP v0.1-coder,histogram,22_histogram_count_quadrants,serial,,,,True,True,True,True,True,True,True,0.0406787078,0.0406787078,,,1
H2LooP v0.1-coder,histogram,23_histogram_first_letter_counts,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,histogram,23_histogram_first_letter_counts,serial,,,,True,True,True,True,True,True,True,0.003106858,0.003106858,,,1
H2LooP v0.1-coder,histogram,21_histogram_bin_0-100,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,histogram,21_histogram_bin_0-100,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,search,39_search_xor_contains,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,search,39_search_xor_contains,serial,,,,True,True,True,True,True,True,True,2.49498e-05,2.49498e-05,,,1
H2LooP v0.1-coder,search,37_search_find_the_closest_number_to_pi,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,search,37_search_find_the_closest_number_to_pi,serial,,,,True,True,True,True,True,True,True,8.4e-09,8.4e-09,,,1
H2LooP v0.1-coder,search,38_search_find_the_first_even_number,mpi,,,,True,True,True,True,True,True,True,0.0002696,0.0003421333333333,0.9886321965529884,0.5569097293947531,3
H2LooP v0.1-coder,search,38_search_find_the_first_even_number,serial,,,,True,True,True,True,True,True,True,2.52e-08,2.52e-08,,,1
H2LooP v0.1-coder,search,35_search_search_for_last_struct_by_key,mpi,,,,True,True,True,True,True,True,True,0.0014368,0.0031068166666666,0.5556500889473277,0.2712043564842342,3
H2LooP v0.1-coder,search,35_search_search_for_last_struct_by_key,serial,,,,True,True,True,True,True,True,True,2.52e-08,2.52e-08,,,1
H2LooP v0.1-coder,search,36_search_check_if_array_contains_value,mpi,,,,True,True,True,True,True,True,True,0.0003055,0.0004764833333333,1.9764320785597385,1.1608189945208114,3
H2LooP v0.1-coder,search,36_search_check_if_array_contains_value,serial,,,,True,True,True,True,True,True,True,0.0008194752,0.0008194752,,,1
H2LooP v0.1-coder,fft,05_fft_inverse_fft,mpi,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,fft,05_fft_inverse_fft,serial,,,,True,True,True,True,True,True,True,0.007299925,0.007299925,,,1
H2LooP v0.1-coder,fft,08_fft_split_fft,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,fft,08_fft_split_fft,serial,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,fft,07_fft_fft_conjugate,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,fft,07_fft_fft_conjugate,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,fft,09_fft_fft_out_of_place,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,fft,09_fft_fft_out_of_place,serial,,,,True,True,True,True,True,True,True,0.0410967584,0.0410967584,,,1
H2LooP v0.1-coder,fft,06_fft_dft,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,fft,06_fft_dft,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,scan,33_scan_reverse_prefix_sum,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,scan,33_scan_reverse_prefix_sum,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,scan,30_scan_prefix_sum,mpi,,,,True,True,True,True,True,True,True,0.0260202,0.08494605,0.5173228252527944,0.1457549749986206,3
H2LooP v0.1-coder,scan,30_scan_prefix_sum,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,scan,34_scan_largest_contiguous_subarray_sum,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,scan,34_scan_largest_contiguous_subarray_sum,serial,,,,True,True,True,True,True,True,True,2.52e-08,2.52e-08,,,1
H2LooP v0.1-coder,scan,32_scan_sum_of_prefix_sum_array,mpi,,,,True,True,True,True,True,False,False,,,,,0
H2LooP v0.1-coder,scan,32_scan_sum_of_prefix_sum_array,serial,,,,True,True,True,True,True,True,True,0.0048463418,0.0048463418,,,1
H2LooP v0.1-coder,scan,31_scan_scan_with_min_function,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,scan,31_scan_scan_with_min_function,serial,,,,True,True,True,True,True,True,True,0.0082238916,0.0082238916,,,1
H2LooP v0.1-coder,graph,17_graph_highest_degree,mpi,,,,True,True,True,True,True,True,True,0.0021618,0.00242415,0.7819858925664678,0.921424461351576,3
H2LooP v0.1-coder,graph,17_graph_highest_degree,serial,,,,True,True,True,True,True,True,True,8.32e-08,8.32e-08,,,1
H2LooP v0.1-coder,graph,16_graph_largest_component,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,graph,16_graph_largest_component,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,graph,19_graph_shortest_path,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,graph,19_graph_shortest_path,serial,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,graph,15_graph_edge_count,mpi,,,,True,True,True,True,True,True,True,0.02077515,0.0490844166666666,1.2346309393612265,3.363585822485036,3
H2LooP v0.1-coder,graph,15_graph_edge_count,serial,,,,True,True,True,True,True,True,True,3.34e-08,3.34e-08,,,1
H2LooP v0.1-coder,graph,18_graph_count_components,mpi,,,,True,False,True,False,False,False,False,,,,,0
H2LooP v0.1-coder,graph,18_graph_count_components,serial,,,,True,True,True,True,True,True,True,0.0832643082,0.0832643082,,,1
Kimi K2,geometry,13_geometry_closest_pair_2d,mpi,17.628236055374146,,,True,True,True,True,True,True,True,0.05595375,0.1263011166666666,2.009765089850383,3.854058039005429,3
Kimi K2,geometry,13_geometry_closest_pair_2d,serial,9.380406141281128,,,True,True,True,True,True,True,True,8.2e-09,8.2e-09,,,1
Kimi K2,geometry,11_geometry_convex_hull_perimeter,mpi,21.22987723350525,,,True,True,True,True,True,False,False,,,,,0
